section,mask_id_xenium,mask_id_cz,match_iou,cell_id_xenium,class_label,class_name,class_bootstrapping_probability,subclass_label,subclass_name,subclass_bootstrapping_probability,supertype_label,supertype_name,supertype_bootstrapping_probability,cluster_label,cluster_name,cluster_alias,cluster_bootstrapping_probability
12,3676,6089,0.7037037037037037,bgmcjbpb-1,CS20230722_CLAS_01,01 IT-ET Glut,0.97,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.97,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.6,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.38
12,3681,6518,0.6354166666666666,bgmkbmjl-1,CS20230722_CLAS_07,07 CTX-MGE GABA,0.62,CS20230722_SUBC_052,052 Pvalb Gaba,0.87,CS20230722_SUPT_0207,0207 Pvalb Gaba_3,0.89,CS20230722_CLUS_0742,0742 Pvalb Gaba_3,606,0.74
12,3682,6213,0.49,bgmliddk-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.54,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.83,CS20230722_CLUS_0082,0082 L4/5 IT CTX Glut_2,205,0.98
12,3685,6567,0.7037037037037037,bgndbogj-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.91,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.6,CS20230722_CLUS_0082,0082 L4/5 IT CTX Glut_2,205,0.75
12,3686,6449,0.4166666666666667,bgngjbjo-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,1.0,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.72
12,3688,6451,0.7184466019417476,bgnhkcae-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.94,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.65,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.77
12,3692,6267,0.8269230769230769,bgnmpogd-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.86,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.86
12,3693,6450,0.8103448275862069,bgnnllej-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,1.0,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.5
12,3697,6268,0.7614678899082569,bgnpnema-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.61,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.98,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.74
12,3699,6709,0.5,bgodfaai-1,CS20230722_CLAS_07,07 CTX-MGE GABA,0.5,CS20230722_SUBC_052,052 Pvalb Gaba,0.61,CS20230722_SUPT_0210,0210 Pvalb Gaba_6,0.54,CS20230722_CLUS_0751,0751 Pvalb Gaba_6,603,0.68
12,3702,6140,0.6576576576576577,bgomcmad-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.99,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.99,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.67
12,3703,6456,0.7475728155339806,bgonhdom-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.99,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.98,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.83
12,3705,6452,0.6792452830188679,bgopnhhh-1,CS20230722_CLAS_01,01 IT-ET Glut,0.99,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.66,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,1.0,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.98
12,3706,6707,0.4913793103448275,bgpgcloa-1,CS20230722_CLAS_01,01 IT-ET Glut,0.97,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.9,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.45
12,3707,6453,0.7016129032258065,bgphfkfl-1,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0,CS20230722_SUBC_052,052 Pvalb Gaba,0.96,CS20230722_SUPT_0207,0207 Pvalb Gaba_3,0.84,CS20230722_CLUS_0742,0742 Pvalb Gaba_3,606,1.0
12,3708,6642,0.7425742574257426,bgpjfelg-1,CS20230722_CLAS_01,01 IT-ET Glut,0.97,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.69,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.78,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.34
12,3709,6086,0.7016129032258065,bgpmdlkj-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,1.0,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.42
12,3710,6138,0.7528089887640449,bgpodjek-1,CS20230722_CLAS_06,06 CTX-CGE GABA,0.99,CS20230722_SUBC_046,046 Vip Gaba,0.99,CS20230722_SUPT_0178,0178 Vip Gaba_6,0.93,CS20230722_CLUS_0645,0645 Vip Gaba_6,626,0.61
12,3711,6139,0.6615384615384615,bgpppccn-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.97,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.75,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.85
12,3720,6143,0.7411764705882353,bhalekfh-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.73,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,1.0,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.87
12,3721,6215,0.7522123893805309,bhamlfmm-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.86,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.83
12,3725,6038,0.6891891891891891,bhbgpolf-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.86,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.91,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.9
12,3729,6782,0.4078947368421052,bhbibmlf-1,CS20230722_CLAS_33,33 Vascular,0.63,CS20230722_SUBC_333,333 Endo NN,0.94,CS20230722_SUPT_1193,1193 Endo NN_1,1.0,CS20230722_CLUS_5310,5310 Endo NN_1,5254,0.57
12,3730,6838,0.6666666666666666,bhbjlmka-1,CS20230722_CLAS_01,01 IT-ET Glut,0.96,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.97,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.47,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.58
12,3735,6507,0.75,bhcefnem-1,CS20230722_CLAS_01,01 IT-ET Glut,0.81,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.65,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.71,CS20230722_CLUS_0082,0082 L4/5 IT CTX Glut_2,205,0.93
12,3736,6564,0.6666666666666666,bhchndjf-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.51,CS20230722_SUPT_0027,0027 L4/5 IT CTX Glut_5,0.51,CS20230722_CLUS_0097,0097 L4/5 IT CTX Glut_5,196,0.86
12,3737,6562,0.6847826086956522,bhciifan-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.6,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.88,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.92
12,3739,6643,0.6428571428571429,bhclmdoo-1,CS20230722_CLAS_01,01 IT-ET Glut,0.97,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.94,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.71,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,1.0
12,3740,5980,0.4516129032258064,bhcngojb-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,1.0,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.98
12,3741,6448,0.7105263157894737,bhcohfbc-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.97,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.82
12,3742,6203,0.7433628318584071,bhcohmfb-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.99,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,1.0,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.49
12,3744,6646,0.5546218487394958,bhdbnfpg-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.96,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.91,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,1.0
12,3745,6147,0.8446601941747572,bhddeocp-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.84,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.89,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.99
12,3746,6040,0.4157303370786517,bhddnfcb-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.99,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.53
12,3751,6514,0.6,bhdnjcdl-1,CS20230722_CLAS_06,06 CTX-CGE GABA,0.89,CS20230722_SUBC_047,047 Sncg Gaba,0.93,CS20230722_SUPT_0188,0188 Sncg Gaba_4,0.49,CS20230722_CLUS_0678,0678 Sncg Gaba_4,684,1.0
12,3752,6214,0.7714285714285715,bhdoopef-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.61,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,1.0,CS20230722_CLUS_0082,0082 L4/5 IT CTX Glut_2,205,0.95
12,3754,6722,0.7142857142857143,bhebpchj-1,CS20230722_CLAS_06,06 CTX-CGE GABA,0.88,CS20230722_SUBC_046,046 Vip Gaba,0.87,CS20230722_SUPT_0183,0183 Vip Gaba_11,0.79,CS20230722_CLUS_0660,0660 Vip Gaba_11,643,0.97
12,3755,6723,0.4369747899159664,bhecbmgd-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.73,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.97,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.9
12,3756,6725,0.6326530612244898,bheefefb-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.69,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.93,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.79
12,3761,6566,0.6179775280898876,bhfabadm-1,CS20230722_CLAS_01,01 IT-ET Glut,0.93,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.52,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.84,CS20230722_CLUS_0082,0082 L4/5 IT CTX Glut_2,205,0.96
12,3766,6320,0.6588235294117647,bhfgcngg-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.9,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.95,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.46
12,3767,6137,0.6,bhfgjmbk-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.72,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.72,CS20230722_CLUS_0082,0082 L4/5 IT CTX Glut_2,205,0.87
12,3769,6563,0.8181818181818182,bhfholkh-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.82,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.99,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.79
12,3772,6446,0.75,bhfmdgjp-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,1.0,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.74
12,3773,6457,0.6966292134831461,bhfmegfi-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.92,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,1.0,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.99
12,3774,6325,0.7310924369747899,bhfnjajg-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.98,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.44
12,3783,6315,0.7733333333333333,bhgipjch-1,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0,CS20230722_SUBC_046,046 Vip Gaba,1.0,CS20230722_SUPT_0174,0174 Vip Gaba_2,1.0,CS20230722_CLUS_0629,0629 Vip Gaba_2,635,0.94
12,3787,6560,0.5595238095238095,bhgpocil-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.72,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,1.0,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.83
12,3788,6443,0.5662650602409639,bhhccbmp-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.98,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.96,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.72
12,3794,6454,0.5445544554455446,bhheoldc-1,CS20230722_CLAS_01,01 IT-ET Glut,0.95,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.96,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.92,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.91
12,3796,6091,0.6363636363636364,bhhgdleb-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.65,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,1.0,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.94
12,3798,6204,0.7959183673469388,bhhkcida-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.97,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,1.0,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.84
12,3803,6323,0.7105263157894737,bhibgmpk-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.82,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.98,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.92
12,4140,6886,0.4857142857142857,bjgofpnp-1,CS20230722_CLAS_01,01 IT-ET Glut,0.95,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.98,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.94,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.64
12,4141,6504,0.5327102803738317,bjgoojle-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,1.0,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.93
12,4153,6561,0.6911764705882353,bjicfchn-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.53,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.99,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.47
12,4178,6265,0.41,bjlgbdkb-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.6,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.94,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.47
12,6972,6269,0.648936170212766,clboobpf-1,CS20230722_CLAS_01,01 IT-ET Glut,0.95,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.72,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.98,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.58
12,6980,6087,0.5321100917431193,clclonjd-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.63,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.92,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.78
12,6981,6322,0.6039603960396039,clcmjgnk-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.98,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,1.0,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.66
12,6983,5982,0.5490196078431373,cldblihp-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.89,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.53,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,1.0
12,9471,5736,0.5,dkengjap-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.77,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.9,CS20230722_CLUS_0082,0082 L4/5 IT CTX Glut_2,205,0.91
12,9746,6392,0.6956521739130435,dlokmpno-1,CS20230722_CLAS_01,01 IT-ET Glut,0.99,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.64,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.98,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.67
12,9747,6093,0.4705882352941176,dlongegk-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.99,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,1.0,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.89
12,9748,6510,0.7090909090909091,dlpbealf-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.98,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.52
12,9750,6144,0.75,dlpdkdil-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.97,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.83,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.57
12,9751,6458,0.4676258992805755,dlpefemk-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.99,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.91
12,9753,6393,0.723404255319149,dlpgdlgl-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.59,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,1.0,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.73
12,9761,6211,0.71875,dmahgfji-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.88,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.95,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.93
12,9765,5983,0.6859504132231405,dmalijjm-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.98,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.98,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.61
12,9766,6645,0.6231884057971014,dmbanogi-1,CS20230722_CLAS_01,01 IT-ET Glut,0.88,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.79,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.63,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.49
12,9770,6207,0.6363636363636364,dmbgklfj-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.87,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.99,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.93
12,9771,6386,0.6086956521739131,dmbhlban-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.94,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.99,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.96
12,9773,6570,0.4673913043478261,dmbimmnj-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.62,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.83,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.72
12,9774,6272,0.4464285714285714,dmbmcpjj-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.96,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.56
12,9775,6644,0.5416666666666666,dmbmgapc-1,CS20230722_CLAS_01,01 IT-ET Glut,0.97,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.55,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.93,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.63
12,9781,6531,0.6511627906976745,dmchkbbh-1,CS20230722_CLAS_01,01 IT-ET Glut,0.93,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.76,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.8,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.35
12,9782,5821,0.5849056603773585,dmcibmfp-1,CS20230722_CLAS_01,01 IT-ET Glut,0.99,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.99,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.92,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.49
12,9784,5829,0.7807017543859649,dmcmdleb-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.85,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.95,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.98
12,9789,6012,0.6346153846153846,dmdelffi-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.89,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.97,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.51
12,9793,5716,0.6831683168316832,dmdlhbpj-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.76,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.89,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.67
12,9798,6009,0.8461538461538461,dmdoncjl-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.82,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.99,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.7
12,9799,6351,0.6835443037974683,dmdphemi-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.82,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.97,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.6
12,9800,6165,0.5488721804511278,dmeanlph-1,CS20230722_CLAS_01,01 IT-ET Glut,0.69,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.95,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.96,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.82
12,9807,5651,0.6287878787878788,dmfacaaf-1,CS20230722_CLAS_01,01 IT-ET Glut,0.99,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.59,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.95,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.98
